"id","sc_marital","sc_household_size","sc_weekly_contact_parents","sc_weekly_contact_children","sc_perceived_support","sc_act_interact_friends","sc_act_mahjong","sc_act_help_others","sc_act_sport_club","sc_act_community_org","sc_act_volunteer","sc_act_care_sick","sc_act_education","sc_act_stock","sc_act_internet","Z_SC_Structural","Z_SC_Support","Z_SC_Strain","Z_SC_Engagement","Z_SC_Total"
10104101001,0,4,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104101002,0,4,1,1,1,1,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.0553522454719137,0.549613869881023
10104102001,0,6,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104102002,0,6,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104103001,0,3,1,1,0,2,2,4,4,4,4,4,4,4,4,1.05556115331844,-1.54161508074969,NA,-0.248285139271164,-0.244779688900806
10104103002,0,3,1,1,1,4,4,3,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.0254281173525558,0.576540657489179
10104104001,0,2,0,1,0,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.160875001099002,-0.496291878923414
10104104002,0,2,0,1,0,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.160875001099002,-0.496291878923414
10104105001,0,2,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104105002,0,2,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104106001,2,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104107001,0,8,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104107002,0,8,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104108001,0,5,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104108002,0,5,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104109001,0,3,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104109002,0,3,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104110001,0,6,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104110002,0,6,0,1,NA,2,3,4,4,4,4,4,4,4,4,-0.108135557119554,NA,NA,-0.09776188072881,NA
10104111001,2,6,1,1,1,2,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.0527613778135442,0.585651744309509
10104112001,0,4,0,1,1,4,4,3,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0254281173525558,0.188641754009849
10104112002,0,4,0,1,1,1,4,3,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.298912752503818,0.0805281307243914
10104113001,0,5,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104113002,0,5,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104114001,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104114002,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104115001,0,5,1,1,NA,2,4,4,4,4,4,4,4,4,4,1.05556115331844,NA,NA,0.0527613778135442,NA
10104115002,0,5,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104116001,0,2,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104116002,0,2,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104117001,0,5,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104117002,0,5,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104118001,0,7,NA,1,1,3,4,3,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,-0.0826855059329021,0.306062648919329
10104118002,0,7,NA,1,1,4,4,4,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,0.26898862438446,0.423287359025116
10104119001,0,6,0,NA,1,4,4,4,4,4,4,4,4,4,4,-0.56851186513345,0.648632701796546,NA,0.26898862438446,0.116369820349186
10104119002,0,6,0,NA,1,4,4,4,4,4,4,4,4,4,4,-0.56851186513345,0.648632701796546,NA,0.26898862438446,0.116369820349186
10104120001,0,6,0,1,1,4,4,2,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.218132389679349,0.107454918332548
10104120002,0,6,0,1,1,3,4,3,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0826855059329021,0.152603879581363
10104121001,0,4,1,1,1,3,3,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.010351742556648,0.571515199223876
10104121002,0,4,1,1,1,3,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.160875001099002,0.621689618737994
10104122001,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104122002,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104123001,2,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104124001,0,6,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104124002,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104125001,0,3,1,1,1,2,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.0527613778135442,0.585651744309509
10104125002,0,3,1,1,1,2,2,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.248285139271164,0.485302905281272
10104126001,0,4,NA,1,1,4,4,4,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,0.26898862438446,0.423287359025116
10104127001,0,3,NA,1,1,4,4,4,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,0.26898862438446,0.423287359025116
10104127002,0,3,NA,1,1,4,4,4,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,0.26898862438446,0.423287359025116
10104128001,0,6,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104128002,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104129001,0,6,1,1,0,4,4,4,4,4,4,4,4,4,4,1.05556115331844,-1.54161508074969,NA,0.26898862438446,-0.0723551010155981
10104129002,0,6,1,1,NA,3,4,4,4,4,4,4,4,4,4,1.05556115331844,NA,NA,0.160875001099002,NA
10104130001,0,4,0,1,1,2,3,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.09776188072881,0.147578421316061
10104130002,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104201001,0,4,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104201002,0,4,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104203001,0,6,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104203002,0,6,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104204001,2,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104205001,0,2,0,1,1,4,4,4,3,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0976385230446671,0.212711889240553
10104205002,0,2,0,1,0,4,3,3,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,-0.125095141189798,-0.591615259686347
10104206001,0,3,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104206002,0,3,0,1,1,1,4,4,4,4,3,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.934134784206117,-0.131212546509708
10104207001,0,7,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104207002,0,7,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104208001,2,4,1,1,1,1,4,4,4,1,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-1.6987153155114,0.0018261798678593
10104209001,2,3,0,1,1,1,4,4,4,1,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-1.6987153155114,-0.38607272361147
10104210001,2,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104212001,2,5,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104217001,0,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104217002,0,4,0,1,0,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.160875001099002,-0.496291878923414
10104218002,1,2,1,1,1,3,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.160875001099002,0.621689618737994
10104219001,1,5,0,1,1,2,2,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.248285139271164,0.0974040018019427
10104220001,2,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104221001,0,6,0,1,1,2,1,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.398808397813518,0.0472295822878246
10104221002,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104222001,0,5,0,1,0,3,3,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.010351742556648,-0.546466298437532
10104222002,0,5,0,1,1,2,1,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.398808397813518,0.0472295822878246
10104224001,0,4,1,1,NA,4,4,4,4,4,4,4,4,4,4,1.05556115331844,NA,NA,0.26898862438446,NA
10104225001,0,6,0,1,1,4,1,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.182581151242602,0.119305331144797
10104225002,0,6,0,1,1,1,4,4,4,4,3,3,4,4,4,-0.108135557119554,0.648632701796546,NA,-1.49977935703601,-0.319760737453007
10104226001,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104226002,0,5,0,1,0,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,-0.0553522454719137,-0.568367627780386
10104227001,0,3,0,1,1,1,4,2,1,2,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-2.15209894358143,-0.537200599634812
10104228001,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104228002,0,4,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104229001,0,2,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104229002,0,2,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104230001,1,2,1,1,0,1,4,4,4,4,4,4,4,4,4,1.05556115331844,-1.54161508074969,NA,-0.0553522454719137,-0.180468724301056
10104231001,0,3,1,1,1,1,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.0553522454719137,0.549613869881023
10104231002,0,3,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104233001,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104233002,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104234001,0,8,0,1,1,1,2,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.356398762556622,0.0613661273734567
10104234002,0,8,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104301001,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104301002,0,6,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104302001,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104303001,0,7,0,1,1,2,2,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.248285139271164,0.0974040018019427
10104303002,0,7,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104304001,2,5,0,1,1,1,4,2,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.542473259535722,-0.00065870495291002
10104305001,2,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104306001,0,8,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10104307001,0,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104307002,0,4,0,1,0,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.160875001099002,-0.496291878923414
10104308001,2,5,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104309001,0,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104309002,0,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104310001,2,6,0,0,1,4,4,4,4,4,4,4,4,4,4,-1.70366154933702,0.648632701796546,NA,0.26898862438446,-0.262013407718672
10104311001,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104311002,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104312001,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104312002,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104313001,0,2,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104313002,0,2,0,1,1,1,2,2,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.843519776620431,-0.101007543981146
10104314001,0,4,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104314002,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104315001,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104315002,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104316001,0,7,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104316002,0,7,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10104317001,0,5,0,1,1,4,3,3,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.125095141189798,0.138467334495731
10104317002,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104318001,0,3,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104318002,0,3,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104319001,0,2,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104319002,0,2,0,1,1,4,4,3,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0254281173525558,0.188641754009849
10104320001,0,7,0,0,1,3,4,4,4,4,4,4,4,4,4,-1.70366154933702,0.648632701796546,NA,0.160875001099002,-0.298051282147158
10104320002,0,7,0,0,1,3,4,4,4,4,4,4,4,4,4,-1.70366154933702,0.648632701796546,NA,0.160875001099002,-0.298051282147158
10104321001,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104321002,0,6,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104322001,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104322002,0,5,0,1,1,2,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.0527613778135442,0.197752840830179
10104323001,2,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104324001,0,3,0,1,1,1,1,1,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-1.23760354219469,-0.232368799172566
10104324002,0,3,0,1,1,1,4,1,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.786033766567627,-0.0818455406302115
10104325001,2,5,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104326001,2,5,0,1,1,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.160875001099002,0.233790715258665
10104327001,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104327002,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104328001,0,6,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
10104328002,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104329001,0,6,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104329002,0,6,0,1,1,4,4,2,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.218132389679349,0.107454918332548
10104330001,2,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104331001,0,5,0,1,1,2,3,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.09776188072881,0.147578421316061
10104331002,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10104332001,0,5,1,1,1,2,2,2,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.735406153334973,0.32292923392667
10104332002,0,5,1,1,1,4,4,2,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.218132389679349,0.495353821811878
10206101001,0,5,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206101002,0,5,0,1,NA,4,4,3,4,4,4,4,4,4,4,-0.108135557119554,NA,NA,0.0254281173525558,NA
10206102001,0,9,NA,1,1,4,4,4,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,0.26898862438446,0.423287359025116
10206102002,0,9,NA,1,1,4,4,4,4,4,4,4,4,4,4,0.352240750894342,0.648632701796546,NA,0.26898862438446,0.423287359025116
10206103001,0,2,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206103002,0,2,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206104001,0,5,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206104002,0,5,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206105001,0,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206105002,0,4,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206106001,2,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206107001,0,7,0,1,0,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.26898862438446,-0.460254004494928
10206107002,0,7,0,1,0,1,4,3,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,-0.298912752503818,-0.649554463457687
10206108001,0,4,1,1,1,4,4,3,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.0254281173525558,0.576540657489179
10206108002,0,4,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10206109001,0,4,1,1,1,2,4,2,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.434359636250264,0.423278072954906
10206109002,0,4,1,1,0,3,2,4,4,4,4,4,4,4,4,1.05556115331844,-1.54161508074969,NA,-0.140171515985706,-0.20874181447232
10206111001,0,5,1,1,NA,1,3,3,4,4,4,4,4,4,4,1.05556115331844,NA,NA,-0.449436011046172,NA
10206111002,0,5,1,1,1,3,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.160875001099002,0.621689618737994
10206112001,2,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206113001,0,2,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10206113002,0,2,1,1,1,4,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.26898862438446,0.65772749316648
10206114001,2,7,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206115001,2,4,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206116001,0,7,1,1,1,3,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.160875001099002,0.621689618737994
10206116002,0,7,1,1,0,4,4,4,4,4,4,4,4,4,4,1.05556115331844,-1.54161508074969,NA,0.26898862438446,-0.0723551010155981
10206117002,1,4,0,1,0,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,-0.0553522454719137,-0.568367627780386
10206117101,1,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206118001,0,6,1,1,1,4,3,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.118465365842106,0.607553073652362
10206118002,0,6,1,1,1,4,4,3,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.0254281173525558,0.576540657489179
10206119001,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206119002,0,5,0,1,1,4,3,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.118465365842106,0.219654170173033
10206120001,0,5,0,1,NA,4,4,3,4,4,4,4,4,4,4,-0.108135557119554,NA,NA,0.0254281173525558,NA
10206120002,0,5,0,1,1,4,4,4,4,4,4,3,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.296655948445437,0.0812803987438518
10206121001,0,5,1,1,1,2,2,3,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,-0.491845646303068,0.404116069603971
10206121002,0,5,1,1,1,2,4,4,4,4,4,4,4,4,4,1.05556115331844,0.648632701796546,NA,0.0527613778135442,0.585651744309509
10206122002,2,4,0,0,NA,4,4,4,4,4,4,4,4,4,4,-1.70366154933702,NA,NA,0.26898862438446,NA
10206123001,0,3,0,1,0,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.160875001099002,-0.496291878923414
10206123002,0,3,0,1,1,2,4,3,4,4,4,3,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.756443702048257,-0.0719821857904216
10206124001,0,5,0,1,0,3,4,4,4,4,4,4,4,4,4,-0.108135557119554,-1.54161508074969,NA,0.160875001099002,-0.496291878923414
10206124002,0,5,0,1,1,4,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,0.26898862438446,0.269828589687151
10206125001,2,3,0,1,1,1,4,4,4,4,4,4,4,4,4,-0.108135557119554,0.648632701796546,NA,-0.0553522454719137,0.161714966401693
