ID,householdID,communityID,wave,raeducl,atotb,lbrf_c,hukou
326359219002,3263592190,3263592,2011,1,182500,retired,nonagri
326359220001,3263592200,3263592,2011,1,1500,retired,agri
326359221001,3263592210,3263592,2011,2,110450,employed,agri
326359221002,3263592210,3263592,2011,1,110450,employed,nonagri
326359222001,3263592220,3263592,2011,2,54000,retired,agri
326359222002,3263592220,3263592,2011,1,54000,retired,nonagri
326359301001,3263593010,3263593,2011,1,4600,employed,agri
326359301002,3263593010,3263593,2011,1,4600,employed,agri
326359302001,3263593020,3263593,2011,1,-13990,retired,agri
326359302002,3263593020,3263593,2011,1,-13990,employed,agri
326359303001,3263593030,3263593,2011,1,NA,retired,agri
326359304001,3263593040,3263593,2011,1,NA,employed,agri
326359304002,3263593040,3263593,2011,2,NA,employed,agri
326359305001,3263593050,3263593,2011,1,9600,employed,agri
326359305002,3263593050,3263593,2011,1,9600,employed,agri
326359306001,3263593060,3263593,2011,1,4400,employed,agri
326359306002,3263593060,3263593,2011,1,4400,employed,agri
326359307001,3263593070,3263593,2011,1,NA,employed,agri
326359307002,3263593070,3263593,2011,2,NA,employed,agri
326359308001,3263593080,3263593,2011,1,-13990,retired,agri
326359308002,3263593080,3263593,2011,1,-13990,employed,agri
326359309001,3263593090,3263593,2011,1,12400,retired,agri
326359310001,3263593100,3263593,2011,1,50610,retired,agri
326359311001,3263593110,3263593,2011,1,14300,retired,agri
326359311002,3263593110,3263593,2011,1,14300,retired,agri
326359312001,3263593120,3263593,2011,1,-53800,employed,agri
326359312002,3263593120,3263593,2011,1,-53800,employed,agri
326359313001,3263593130,3263593,2011,2,53000,employed,agri
326359313002,3263593130,3263593,2011,1,53000,employed,agri
326359314001,3263593140,3263593,2011,1,NA,employed,agri
326359314002,3263593140,3263593,2011,1,NA,retired,agri
326359315002,3263593150,3263593,2011,1,NA,retired,agri
326359316001,3263593160,3263593,2011,1,-25450,retired,agri
326359316002,3263593160,3263593,2011,1,-25450,retired,agri
326359317001,3263593170,3263593,2011,1,16150,employed,agri
326359317002,3263593170,3263593,2011,1,16150,retired,agri
326359318001,3263593180,3263593,2011,1,58525,employed,agri
326359318002,3263593180,3263593,2011,1,58525,employed,agri
326359319001,3263593190,3263593,2011,1,15800,retired,agri
326359320001,3263593200,3263593,2011,1,4139,retired,agri
326359320002,3263593200,3263593,2011,1,4139,employed,agri
330102101001,3301021010,3301021,2011,1,301600,employed,nonagri
330102101002,3301021010,3301021,2011,2,301600,employed,nonagri
330102102001,3301021020,3301021,2011,1,988400,retired,nonagri
330102103001,3301021030,3301021,2011,2,1045700,retired,nonagri
330102103002,3301021030,3301021,2011,2,1045700,employed,nonagri
330102104001,3301021040,3301021,2011,1,503900,retired,nonagri
330102104002,3301021040,3301021,2011,1,503900,retired,nonagri
330102105001,3301021050,3301021,2011,1,-29500,retired,nonagri
330102105002,3301021050,3301021,2011,1,-29500,retired,nonagri
330102106001,3301021060,3301021,2011,2,NA,employed,nonagri
330102106002,3301021060,3301021,2011,2,NA,employed,nonagri
330102107001,3301021070,3301021,2011,3,NA,employed,nonagri
330102108001,3301021080,3301021,2011,1,1000550,retired,nonagri
330102108002,3301021080,3301021,2011,1,1000550,retired,nonagri
330102109001,3301021090,3301021,2011,1,801800,employed,nonagri
330102109002,3301021090,3301021,2011,1,801800,retired,nonagri
330102110001,3301021100,3301021,2011,1,35390,employed,nonagri
330102110002,3301021100,3301021,2011,1,35390,NA,nonagri
330102111001,3301021110,3301021,2011,1,-19295,retired,nonagri
330102111002,3301021110,3301021,2011,1,-19295,retired,nonagri
330102112001,3301021120,3301021,2011,3,1159000,retired,nonagri
330102112002,3301021120,3301021,2011,1,1159000,retired,nonagri
330102113001,3301021130,3301021,2011,1,NA,employed,agri
330102114001,3301021140,3301021,2011,2,500700,employed,agri
330102114002,3301021140,3301021,2011,1,500700,retired,agri
330102115001,3301021150,3301021,2011,3,NA,employed,nonagri
330102116001,3301021160,3301021,2011,3,NA,employed,nonagri
330102116002,3301021160,3301021,2011,3,NA,employed,nonagri
330102117001,3301021170,3301021,2011,1,602700,employed,agri
330102117002,3301021170,3301021,2011,1,602700,employed,agri
330102118001,3301021180,3301021,2011,1,571380,retired,nonagri
330102118002,3301021180,3301021,2011,1,571380,employed,nonagri
330102119001,3301021190,3301021,2011,1,674010,retired,agri
330102119002,3301021190,3301021,2011,3,674010,employed,nonagri
330102120001,3301021200,3301021,2011,2,102620,employed,nonagri
330102120002,3301021200,3301021,2011,2,102620,employed,nonagri
330102201001,3301022010,3301022,2011,1,NA,employed,agri
330102201002,3301022010,3301022,2011,1,NA,employed,agri
330102202001,3301022020,3301022,2011,2,25967,employed,agri
330102202002,3301022020,3301022,2011,2,25967,employed,agri
330102203001,3301022030,3301022,2011,1,76300,employed,agri
330102203002,3301022030,3301022,2011,1,76300,retired,agri
330102204001,3301022040,3301022,2011,1,22174,employed,agri
330102204002,3301022040,3301022,2011,1,22174,employed,agri
330102205001,3301022050,3301022,2011,1,60540,employed,agri
330102205002,3301022050,3301022,2011,1,60540,employed,agri
330102206001,3301022060,3301022,2011,1,12623,employed,agri
330102206002,3301022060,3301022,2011,1,12623,employed,agri
330102207001,3301022070,3301022,2011,1,25290,employed,agri
330102208001,3301022080,3301022,2011,1,-105416,retired,agri
330102208002,3301022080,3301022,2011,1,-105416,retired,agri
330102209001,3301022090,3301022,2011,1,6756,employed,agri
330102209002,3301022090,3301022,2011,1,6756,employed,agri
330102210001,3301022100,3301022,2011,1,2700,employed,agri
330102210002,3301022100,3301022,2011,1,2700,retired,agri
330102211001,3301022110,3301022,2011,1,51034,retired,agri
330102211002,3301022110,3301022,2011,1,51034,employed,agri
330102212001,3301022120,3301022,2011,1,64510,employed,agri
330102212002,3301022120,3301022,2011,1,64510,employed,agri
330102213001,3301022130,3301022,2011,2,2746.60009765625,employed,nonagri
330102213002,3301022130,3301022,2011,1,2746.60009765625,employed,agri
330102214001,3301022140,3301022,2011,1,128998,retired,agri
330102214002,3301022140,3301022,2011,1,128998,employed,agri
330102215001,3301022150,3301022,2011,1,7510,employed,agri
330102215002,3301022150,3301022,2011,1,7510,retired,agri
330102216001,3301022160,3301022,2011,1,2216,employed,agri
330102216002,3301022160,3301022,2011,1,2216,employed,agri
330102217001,3301022170,3301022,2011,1,28022,employed,agri
330102217002,3301022170,3301022,2011,1,28022,employed,agri
330102218001,3301022180,3301022,2011,1,10410,employed,agri
330102218002,3301022180,3301022,2011,1,10410,employed,agri
330102219001,3301022190,3301022,2011,1,1559,retired,agri
330102219002,3301022190,3301022,2011,1,1559,retired,agri
330102220001,3301022200,3301022,2011,1,25680,employed,agri
330102220002,3301022200,3301022,2011,1,25680,employed,agri
330102221001,3301022210,3301022,2011,1,12175,employed,agri
330102221002,3301022210,3301022,2011,1,12175,employed,agri
330102222002,3301022220,3301022,2011,1,NA,employed,agri
330102223001,3301022230,3301022,2011,1,-3586,retired,agri
330102301001,3301023010,3301023,2011,1,10800,retired,agri
330102302001,3301023020,3301023,2011,1,62025,employed,agri
330102302002,3301023020,3301023,2011,1,62025,employed,agri
330102303001,3301023030,3301023,2011,1,43900,employed,agri
330102303002,3301023030,3301023,2011,1,43900,employed,agri
330102304001,3301023040,3301023,2011,1,82750,employed,agri
330102304002,3301023040,3301023,2011,1,82750,employed,agri
330102305001,3301023050,3301023,2011,1,55719,retired,agri
330102305002,3301023050,3301023,2011,1,55719,employed,agri
330102306001,3301023060,3301023,2011,1,71655,employed,agri
330102307001,3301023070,3301023,2011,1,1016300,employed,agri
330102307002,3301023070,3301023,2011,1,1016300,employed,agri
330102308001,3301023080,3301023,2011,1,36380,retired,agri
330102308002,3301023080,3301023,2011,1,36380,employed,agri
330102309001,3301023090,3301023,2011,1,122930,retired,agri
330102310001,3301023100,3301023,2011,1,42660,employed,agri
330102310002,3301023100,3301023,2011,1,42660,employed,agri
330102311001,3301023110,3301023,2011,1,600,retired,agri
330102312001,3301023120,3301023,2011,1,1700,employed,agri
330102312002,3301023120,3301023,2011,1,1700,retired,agri
330102313001,3301023130,3301023,2011,1,8900,employed,agri
330102313002,3301023130,3301023,2011,1,8900,employed,agri
330102314001,3301023140,3301023,2011,1,13890,employed,agri
330102314002,3301023140,3301023,2011,1,13890,employed,agri
330102315001,3301023150,3301023,2011,1,401720,employed,agri
330102316001,3301023160,3301023,2011,1,16320,retired,agri
330102316002,3301023160,3301023,2011,1,16320,employed,agri
330102317001,3301023170,3301023,2011,1,21300,employed,agri
330102317002,3301023170,3301023,2011,1,21300,employed,agri
330102318001,3301023180,3301023,2011,1,13405,employed,agri
330102318002,3301023180,3301023,2011,1,13405,retired,agri
330102319001,3301023190,3301023,2011,1,-70980,employed,agri
330102319002,3301023190,3301023,2011,1,-70980,employed,agri
330102320001,3301023200,3301023,2011,1,36350,employed,agri
330102320002,3301023200,3301023,2011,1,36350,employed,agri
330102321001,3301023210,3301023,2011,1,55550,retired,agri
330102321002,3301023210,3301023,2011,1,55550,employed,agri
330131101001,3301311010,3301311,2011,1,3800,employed,agri
330131101002,3301311010,3301311,2011,1,3800,employed,agri
330131102001,3301311020,3301311,2011,1,300,employed,agri
330131103001,3301311030,3301311,2011,1,48615,employed,agri
330131103002,3301311030,3301311,2011,1,48615,employed,agri
330131104001,3301311040,3301311,2011,1,11900,employed,agri
330131104002,3301311040,3301311,2011,1,11900,employed,agri
330131105001,3301311050,3301311,2011,1,NA,employed,agri
330131105002,3301311050,3301311,2011,1,NA,employed,agri
330131106001,3301311060,3301311,2011,1,106440,employed,agri
330131106002,3301311060,3301311,2011,1,106440,NA,agri
330131107001,3301311070,3301311,2011,1,94305,employed,agri
330131107002,3301311070,3301311,2011,1,94305,retired,agri
330131108001,3301311080,3301311,2011,1,NA,retired,agri
330131108002,3301311080,3301311,2011,1,NA,retired,agri
330131109001,3301311090,3301311,2011,1,1030,retired,agri
330131110001,3301311100,3301311,2011,1,13840,employed,agri
330131110002,3301311100,3301311,2011,1,13840,employed,agri
330131111001,3301311110,3301311,2011,1,117600,employed,agri
330131111002,3301311110,3301311,2011,1,117600,employed,agri
330131112001,3301311120,3301311,2011,1,24730,employed,agri
330131112002,3301311120,3301311,2011,1,24730,employed,agri
330131113001,3301311130,3301311,2011,1,320600,employed,agri
330131113002,3301311130,3301311,2011,1,320600,employed,agri
330131114001,3301311140,3301311,2011,2,NA,employed,agri
330131115001,3301311150,3301311,2011,2,18118,employed,agri
330131115002,3301311150,3301311,2011,2,18118,employed,agri
330131116001,3301311160,3301311,2011,1,21425,employed,agri
330131116002,3301311160,3301311,2011,1,21425,retired,agri
330131117001,3301311170,3301311,2011,2,54800,employed,agri
330131118001,3301311180,3301311,2011,1,4600,employed,agri
330131118002,3301311180,3301311,2011,1,4600,employed,agri
330131119001,3301311190,3301311,2011,1,NA,employed,agri
330131119002,3301311190,3301311,2011,1,NA,retired,agri
330131120001,3301311200,3301311,2011,1,9600,retired,agri
330131120002,3301311200,3301311,2011,1,9600,employed,agri
330131121001,3301311210,3301311,2011,1,10200,retired,agri
330131121002,3301311210,3301311,2011,1,10200,retired,agri
330131201001,3301312010,3301312,2011,2,33940,employed,agri
330131201002,3301312010,3301312,2011,1,33940,employed,agri
330131202001,3301312020,3301312,2011,1,NA,employed,agri
330131202002,3301312020,3301312,2011,1,NA,employed,agri
330131203001,3301312030,3301312,2011,1,23200,employed,agri
330131203002,3301312030,3301312,2011,1,23200,employed,agri
330131204001,3301312040,3301312,2011,1,5150,employed,agri
330131204002,3301312040,3301312,2011,1,5150,employed,agri
330131205001,3301312050,3301312,2011,1,10900,employed,agri
330131205002,3301312050,3301312,2011,1,10900,employed,agri
330131206001,3301312060,3301312,2011,1,46680,employed,agri
330131206002,3301312060,3301312,2011,2,46680,employed,agri
330131207001,3301312070,3301312,2011,1,10450,employed,agri
330131208001,3301312080,3301312,2011,1,5030,employed,agri
330131209001,3301312090,3301312,2011,1,NA,employed,agri
330131209002,3301312090,3301312,2011,1,NA,employed,agri
330131210001,3301312100,3301312,2011,1,9400,employed,agri
330131210002,3301312100,3301312,2011,1,9400,employed,agri
330131211001,3301312110,3301312,2011,1,22000,employed,agri
330131211002,3301312110,3301312,2011,2,22000,employed,agri
330131212001,3301312120,3301312,2011,1,9900,retired,agri
330131212002,3301312120,3301312,2011,1,9900,employed,agri
330131213001,3301312130,3301312,2011,1,15480,retired,agri
330131213002,3301312130,3301312,2011,2,15480,employed,agri
330131214001,3301312140,3301312,2011,2,141080,retired,nonagri
330131215001,3301312150,3301312,2011,1,16860,retired,agri
330131216001,3301312160,3301312,2011,1,700,retired,agri
330131217001,3301312170,3301312,2011,1,2100,employed,agri
330131217002,3301312170,3301312,2011,1,2100,retired,agri
330131301001,3301313010,3301313,2011,1,5400,employed,agri
330131302001,3301313020,3301313,2011,1,106410,retired,agri
330131302002,3301313020,3301313,2011,1,106410,employed,nonagri
330131303001,3301313030,3301313,2011,1,1050,retired,agri
330131304001,3301313040,3301313,2011,1,NA,employed,agri
330131304002,3301313040,3301313,2011,1,NA,employed,agri
330131305001,3301313050,3301313,2011,1,17990,employed,agri
330131305002,3301313050,3301313,2011,1,17990,employed,agri
330131306001,3301313060,3301313,2011,1,2400,employed,agri
330131306002,3301313060,3301313,2011,1,2400,employed,agri
330131307001,3301313070,3301313,2011,1,3400,employed,agri
330131307002,3301313070,3301313,2011,1,3400,employed,agri
330131308001,3301313080,3301313,2011,2,33410,employed,agri
330131308002,3301313080,3301313,2011,1,33410,employed,agri
330131309001,3301313090,3301313,2011,1,64660,employed,agri
330131310001,3301313100,3301313,2011,1,NA,employed,agri
330131310002,3301313100,3301313,2011,1,NA,employed,agri
330131311001,3301313110,3301313,2011,1,100800,retired,agri
330131312001,3301313120,3301313,2011,1,145550,employed,agri
330131312002,3301313120,3301313,2011,1,145550,employed,agri
330131313001,3301313130,3301313,2011,1,3000,retired,agri
330131314001,3301313140,3301313,2011,1,20260,employed,agri
330131314002,3301313140,3301313,2011,1,20260,employed,agri
330131315001,3301313150,3301313,2011,1,168400,employed,agri
330131315002,3301313150,3301313,2011,1,168400,employed,agri
330131316001,3301313160,3301313,2011,1,86120,retired,agri
330131316002,3301313160,3301313,2011,1,86120,employed,agri
330131317001,3301313170,3301313,2011,1,70355,retired,agri
330131317002,3301313170,3301313,2011,2,70355,employed,agri
330131318001,3301313180,3301313,2011,1,500,retired,agri
330131319002,3301313190,3301313,2011,1,NA,NA,agri
330131320001,3301313200,3301313,2011,1,NA,employed,agri
330131320002,3301313200,3301313,2011,1,NA,employed,agri
330131321001,3301313210,3301313,2011,1,14500,employed,agri
330131321002,3301313210,3301313,2011,1,14500,employed,agri
330131322001,3301313220,3301313,2011,1,3330,employed,agri
330131322002,3301313220,3301313,2011,1,3330,employed,agri
330131323001,3301313230,3301313,2011,1,NA,employed,agri
330131323002,3301313230,3301313,2011,1,NA,employed,agri
330131324001,3301313240,3301313,2011,1,12532,employed,agri
330131324002,3301313240,3301313,2011,1,12532,employed,agri
330131325001,3301313250,3301313,2011,1,6720,employed,agri
330131325002,3301313250,3301313,2011,1,6720,employed,agri
330404101001,3304041010,3304041,2011,1,NA,retired,agri
330404101002,3304041010,3304041,2011,1,NA,retired,agri
330404102001,3304041020,3304041,2011,1,NA,retired,nonagri
330404102002,3304041020,3304041,2011,1,NA,employed,nonagri
330404103001,3304041030,3304041,2011,1,286000,retired,nonagri
330404104001,3304041040,3304041,2011,1,NA,NA,agri
330404105001,3304041050,3304041,2011,1,524700,retired,agri
330404105002,3304041050,3304041,2011,1,524700,employed,nonagri
330404106001,3304041060,3304041,2011,1,220900,employed,agri
330404106002,3304041060,3304041,2011,1,220900,employed,agri
330404107001,3304041070,3304041,2011,2,NA,retired,agri
330404107002,3304041070,3304041,2011,1,NA,retired,nonagri
330404108001,3304041080,3304041,2011,2,15000,retired,nonagri
330404108002,3304041080,3304041,2011,2,15000,retired,nonagri
330404109001,3304041090,3304041,2011,1,NA,employed,agri
330404109002,3304041090,3304041,2011,1,NA,employed,agri
330404110001,3304041100,3304041,2011,2,NA,employed,agri
330404110002,3304041100,3304041,2011,1,NA,employed,agri
330404111001,3304041110,3304041,2011,1,434970,retired,agri
330404112001,3304041120,3304041,2011,1,412800,employed,agri
330404112002,3304041120,3304041,2011,1,412800,employed,nonagri
330404113001,3304041130,3304041,2011,1,581550,employed,nonagri
330404113002,3304041130,3304041,2011,1,581550,employed,nonagri
330404201001,3304042010,3304042,2011,1,107200,retired,agri
330404201002,3304042010,3304042,2011,1,107200,employed,nonagri
330404202001,3304042020,3304042,2011,1,305250,retired,nonagri
330404202002,3304042020,3304042,2011,1,305250,retired,nonagri
330404203001,3304042030,3304042,2011,1,285900,retired,nonagri
330404203002,3304042030,3304042,2011,1,285900,employed,nonagri
330404204001,3304042040,3304042,2011,1,5100,employed,agri
330404204002,3304042040,3304042,2011,2,5100,employed,agri
330404205001,3304042050,3304042,2011,1,310512,retired,agri
330404205002,3304042050,3304042,2011,1,310512,employed,agri
330404206001,3304042060,3304042,2011,1,202600,employed,nonagri
330404206002,3304042060,3304042,2011,1,202600,employed,nonagri
330404207001,3304042070,3304042,2011,3,403300,retired,agri
330404207002,3304042070,3304042,2011,2,403300,retired,nonagri
330404208001,3304042080,3304042,2011,1,207200,retired,nonagri
330404208002,3304042080,3304042,2011,1,207200,retired,nonagri
330404209002,3304042090,3304042,2011,1,NA,retired,nonagri
330404210001,3304042100,3304042,2011,1,184200,employed,agri
330404210002,3304042100,3304042,2011,1,184200,employed,nonagri
330404211001,3304042110,3304042,2011,1,223000,retired,agri
330404211002,3304042110,3304042,2011,1,223000,retired,agri
330404212001,3304042120,3304042,2011,1,240350,employed,nonagri
330404212002,3304042120,3304042,2011,1,240350,retired,nonagri
330404301001,3304043010,3304043,2011,1,122200,retired,agri
330404301002,3304043010,3304043,2011,1,122200,retired,agri
330404302001,3304043020,3304043,2011,1,110150,employed,agri
330404302002,3304043020,3304043,2011,1,110150,employed,agri
330404303001,3304043030,3304043,2011,1,NA,employed,agri
330404304001,3304043040,3304043,2011,1,NA,employed,agri
330404304002,3304043040,3304043,2011,1,NA,retired,agri
330404305001,3304043050,3304043,2011,1,77800,retired,agri
330404305002,3304043050,3304043,2011,1,77800,employed,agri
330404306001,3304043060,3304043,2011,1,158600,employed,agri
330404306002,3304043060,3304043,2011,1,158600,employed,agri
330404307001,3304043070,3304043,2011,2,NA,employed,agri
330404307002,3304043070,3304043,2011,1,NA,retired,agri
330404308001,3304043080,3304043,2011,1,NA,retired,agri
330404308002,3304043080,3304043,2011,1,NA,retired,agri
330404309001,3304043090,3304043,2011,2,35150,employed,agri
330404309002,3304043090,3304043,2011,1,35150,employed,agri
330404310001,3304043100,3304043,2011,1,86634,retired,agri
330404311001,3304043110,3304043,2011,1,100550,employed,agri
330404311002,3304043110,3304043,2011,1,100550,retired,agri
330404312001,3304043120,3304043,2011,1,NA,retired,agri
330404312002,3304043120,3304043,2011,1,NA,employed,agri
330404313001,3304043130,3304043,2011,1,NA,employed,agri
330404313002,3304043130,3304043,2011,1,NA,retired,agri
330404314001,3304043140,3304043,2011,1,25000,others,agri
330404315001,3304043150,3304043,2011,1,49400,employed,agri
330404315002,3304043150,3304043,2011,1,49400,employed,agri
330404316001,3304043160,3304043,2011,1,NA,retired,agri
330404316002,3304043160,3304043,2011,1,NA,employed,agri
330404317001,3304043170,3304043,2011,1,NA,employed,agri
330404317002,3304043170,3304043,2011,1,NA,retired,agri
330404318001,3304043180,3304043,2011,1,NA,employed,agri
330404318002,3304043180,3304043,2011,1,NA,employed,agri
330404319001,3304043190,3304043,2011,1,147390,retired,agri
330404319002,3304043190,3304043,2011,1,147390,employed,agri
330404320001,3304043200,3304043,2011,1,NA,retired,agri
330404321001,3304043210,3304043,2011,1,108200,employed,agri
330404321002,3304043210,3304043,2011,1,108200,retired,agri
330404322001,3304043220,3304043,2011,1,NA,employed,agri
330404322002,3304043220,3304043,2011,1,NA,employed,agri
330404323001,3304043230,3304043,2011,1,NA,retired,agri
330404323002,3304043230,3304043,2011,1,NA,employed,agri
330404324001,3304043240,3304043,2011,1,88700,employed,agri
330404324002,3304043240,3304043,2011,1,88700,employed,agri
330404325001,3304043250,3304043,2011,1,185200,employed,agri
330404325002,3304043250,3304043,2011,1,185200,employed,agri
330404326001,3304043260,3304043,2011,1,254900,employed,agri
330404326002,3304043260,3304043,2011,1,254900,employed,agri
330404327001,3304043270,3304043,2011,1,59900,retired,agri
330404327002,3304043270,3304043,2011,1,59900,retired,agri
330404328001,3304043280,3304043,2011,1,76720,employed,agri
330404328002,3304043280,3304043,2011,1,76720,employed,agri
330404329001,3304043290,3304043,2011,1,NA,employed,agri
330404329002,3304043290,3304043,2011,1,NA,employed,agri
334002101001,3340021010,3340021,2011,2,NA,employed,agri
334002101002,3340021010,3340021,2011,1,NA,employed,agri
334002102001,3340021020,3340021,2011,1,NA,employed,agri
334002102002,3340021020,3340021,2011,1,NA,employed,nonagri
334002103001,3340021030,3340021,2011,1,57700,employed,agri
334002104001,3340021040,3340021,2011,1,-34400,employed,agri
334002104002,3340021040,3340021,2011,1,-34400,employed,agri
334002105001,3340021050,3340021,2011,1,NA,employed,agri
334002105002,3340021050,3340021,2011,1,NA,retired,agri
334002106001,3340021060,3340021,2011,1,251500,employed,agri
334002106002,3340021060,3340021,2011,1,251500,employed,agri
334002107001,3340021070,3340021,2011,1,234150,retired,agri
334002107002,3340021070,3340021,2011,1,234150,retired,agri
334002108001,3340021080,3340021,2011,1,NA,employed,agri
334002108002,3340021080,3340021,2011,1,NA,employed,agri
334002109001,3340021090,3340021,2011,1,99390,NA,agri
334002109002,3340021090,3340021,2011,1,99390,employed,agri
334002110001,3340021100,3340021,2011,1,215230,employed,agri
334002110002,3340021100,3340021,2011,1,215230,employed,agri
334002111001,3340021110,3340021,2011,1,86900,retired,agri
334002111002,3340021110,3340021,2011,2,86900,employed,agri
334002112001,3340021120,3340021,2011,1,77300,retired,agri
334002113001,3340021130,3340021,2011,1,227400,employed,agri
334002113002,3340021130,3340021,2011,2,227400,employed,agri
334002114001,3340021140,3340021,2011,1,168300,retired,agri
334002114002,3340021140,3340021,2011,1,168300,retired,agri
334002115001,3340021150,3340021,2011,1,NA,employed,agri
334002115002,3340021150,3340021,2011,1,NA,employed,agri
334002116001,3340021160,3340021,2011,1,38100,retired,agri
334002117001,3340021170,3340021,2011,2,218260,employed,agri
334002117002,3340021170,3340021,2011,1,218260,others,agri
334002118001,3340021180,3340021,2011,1,112380,employed,agri
334002118002,3340021180,3340021,2011,1,112380,employed,agri
334002119001,3340021190,3340021,2011,1,NA,retired,agri
334002119002,3340021190,3340021,2011,1,NA,retired,agri
334002120001,3340021200,3340021,2011,1,119600,retired,agri
334002121001,3340021210,3340021,2011,2,NA,retired,nonagri
334002121002,3340021210,3340021,2011,1,NA,retired,agri
334002122001,3340021220,3340021,2011,1,58050,employed,agri
334002122002,3340021220,3340021,2011,1,58050,employed,agri
334002123001,3340021230,3340021,2011,1,NA,retired,agri
334002123002,3340021230,3340021,2011,1,NA,retired,agri
334002124001,3340021240,3340021,2011,1,101350,others,agri
334002125001,3340021250,3340021,2011,1,NA,retired,agri
334002125002,3340021250,3340021,2011,1,NA,retired,agri
334002126001,3340021260,3340021,2011,1,134900,employed,agri
334002126002,3340021260,3340021,2011,2,134900,employed,agri
334002127001,3340021270,3340021,2011,1,66380,retired,agri
334002127002,3340021270,3340021,2011,1,66380,employed,agri
334002128001,3340021280,3340021,2011,1,NA,employed,agri
334002128002,3340021280,3340021,2011,1,NA,retired,agri
334002129001,3340021290,3340021,2011,1,108680,retired,agri
334002129002,3340021290,3340021,2011,1,108680,employed,agri
334002201001,3340022010,3340022,2011,1,NA,retired,nonagri
334002201002,3340022010,3340022,2011,2,NA,retired,nonagri
334002202001,3340022020,3340022,2011,1,NA,retired,agri
334002202002,3340022020,3340022,2011,1,NA,employed,agri
334002203001,3340022030,3340022,2011,1,NA,retired,agri
334002204002,3340022040,3340022,2011,1,NA,employed,nonagri
334002205001,3340022050,3340022,2011,1,NA,retired,nonagri
334002206001,3340022060,3340022,2011,3,NA,NA,nonagri
334002206002,3340022060,3340022,2011,3,NA,retired,nonagri
334002207001,3340022070,3340022,2011,3,NA,employed,nonagri
334002207002,3340022070,3340022,2011,1,NA,retired,nonagri
334002208001,3340022080,3340022,2011,1,NA,retired,nonagri
334002208002,3340022080,3340022,2011,1,NA,retired,nonagri
334002209001,3340022090,3340022,2011,3,NA,employed,nonagri
334002209002,3340022090,3340022,2011,2,NA,retired,nonagri
334002210001,3340022100,3340022,2011,3,NA,employed,nonagri
334002210002,3340022100,3340022,2011,2,NA,retired,nonagri
334002211002,3340022110,3340022,2011,1,NA,retired,agri
334002212001,3340022120,3340022,2011,1,NA,employed,nonagri
334002301001,3340023010,3340023,2011,1,18900,retired,nonagri
334002301002,3340023010,3340023,2011,1,18900,employed,agri
334002302001,3340023020,3340023,2011,1,NA,employed,agri
334002302002,3340023020,3340023,2011,1,NA,retired,agri
334002303001,3340023030,3340023,2011,1,NA,employed,agri
334002303002,3340023030,3340023,2011,1,NA,retired,agri
334002304001,3340023040,3340023,2011,1,NA,NA,agri
334002305001,3340023050,3340023,2011,1,667200,retired,agri
334002305002,3340023050,3340023,2011,1,667200,retired,agri
334002306001,3340023060,3340023,2011,1,114200,employed,agri
334002306002,3340023060,3340023,2011,1,114200,employed,agri
334002307001,3340023070,3340023,2011,1,NA,employed,agri
334002307002,3340023070,3340023,2011,1,NA,employed,agri
334002308001,3340023080,3340023,2011,1,NA,employed,agri
334002308002,3340023080,3340023,2011,1,NA,employed,agri
334002309001,3340023090,3340023,2011,2,60700,employed,agri
334002309002,3340023090,3340023,2011,2,60700,retired,nonagri
334002310001,3340023100,3340023,2011,1,373250,employed,agri
334002310002,3340023100,3340023,2011,2,373250,employed,agri
334002311001,3340023110,3340023,2011,2,59200,employed,agri
334002312001,3340023120,3340023,2011,1,1000,retired,agri
334002312002,3340023120,3340023,2011,1,1000,retired,nonagri
334002313001,3340023130,3340023,2011,1,151600,employed,agri
334002313002,3340023130,3340023,2011,1,151600,employed,agri
334002314001,3340023140,3340023,2011,1,21600,retired,agri
334002315001,3340023150,3340023,2011,1,NA,NA,agri
334002316001,3340023160,3340023,2011,1,NA,employed,agri
334002316002,3340023160,3340023,2011,1,NA,retired,agri
334002317001,3340023170,3340023,2011,1,NA,employed,agri
334002317002,3340023170,3340023,2011,1,NA,employed,agri
334002318001,3340023180,3340023,2011,1,102000,employed,agri
334002318002,3340023180,3340023,2011,1,102000,retired,agri
334002319001,3340023190,3340023,2011,1,NA,retired,agri
334631101001,3346311010,3346311,2011,1,104100,others,agri
334631102001,3346311020,3346311,2011,1,127600,employed,agri
334631102002,3346311020,3346311,2011,1,127600,others,agri
334631103001,3346311030,3346311,2011,1,15470,employed,agri
334631104001,3346311040,3346311,2011,1,199580,retired,agri
334631105001,3346311050,3346311,2011,1,21650,retired,agri
334631105002,3346311050,3346311,2011,1,21650,employed,agri
334631106001,3346311060,3346311,2011,1,NA,employed,agri
334631106002,3346311060,3346311,2011,1,NA,employed,agri
334631107001,3346311070,3346311,2011,1,NA,others,agri
334631107002,3346311070,3346311,2011,1,NA,retired,agri
334631108001,3346311080,3346311,2011,1,NA,employed,agri
334631108002,3346311080,3346311,2011,1,NA,employed,agri
334631109001,3346311090,3346311,2011,1,19750,NA,agri
334631109002,3346311090,3346311,2011,1,19750,employed,agri
334631110001,3346311100,3346311,2011,1,23200,employed,agri
334631110002,3346311100,3346311,2011,1,23200,employed,agri
334631111002,3346311110,3346311,2011,1,NA,employed,agri
334631112001,3346311120,3346311,2011,1,46400,employed,agri
334631112002,3346311120,3346311,2011,1,46400,employed,agri
